cve_id,published_ts,cvss3_base_score,problemtype_json,repo_url,repo_name
CVE-2023-45803,2023-10-17 20:15:00+00,4.2,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/urllib3/urllib3,urllib3/urllib3
CVE-2023-45805,2023-10-20 19:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/frostming/unearth,frostming/unearth
CVE-2023-45805,2023-10-20 19:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pdm-project/pdm,pdm-project/pdm
CVE-2023-45809,2023-10-19 19:15:00+00,2.7,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}]}]",https://github.com/wagtail/wagtail,wagtail/wagtail
CVE-2023-45809,2023-10-19 19:15:00+00,2.7,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}]}]",https://github.com/wagtail/wagtail,wagtail/wagtail
CVE-2023-45813,2023-10-18 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-1333'}]}]",https://github.com/DedSecInside/TorBot,DedSecInside/TorBot
CVE-2023-46249,2023-10-31 16:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-306'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2023-46249,2023-10-31 16:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-306'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2023-46288,2023-10-23 19:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-46288,2023-10-23 19:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-46303,2023-10-22 18:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/kovidgoyal/calibre,kovidgoyal/calibre
CVE-2023-47890,2024-01-08 20:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/pyload/pyload,pyload/pyload
CVE-2023-48705,2023-11-22 16:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
CVE-2023-48705,2023-11-22 16:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
CVE-2023-49080,2023-12-04 21:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-209'}]}]",https://github.com/jupyter-server/jupyter_server,jupyter-server/jupyter_server
CVE-2023-49081,2023-11-30 07:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2023-49081,2023-11-30 07:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2023-49082,2023-11-29 20:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-20'}, {'lang': 'en', 'value': 'CWE-93'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2023-49082,2023-11-29 20:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-20'}, {'lang': 'en', 'value': 'CWE-93'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2023-49082,2023-11-29 20:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-20'}, {'lang': 'en', 'value': 'CWE-93'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2023-49083,2023-11-29 19:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-476'}]}]",https://github.com/pyca/cryptography,pyca/cryptography
CVE-2023-50447,2024-01-19 20:15:00+00,8.1,"[{'description': [{'lang': 'en', 'value': 'CWE-94'}]}]",https://github.com/python-pillow/Pillow,python-pillow/Pillow
CVE-2023-50715,2023-12-15 03:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/home-assistant/core,home-assistant/core
CVE-2023-50783,2023-12-21 10:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-284'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-51449,2023-12-22 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2023-51449,2023-12-22 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2023-5182,2023-10-07 00:15:00+00,5.5,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}]}]",https://github.com/canonical/subiquity,canonical/subiquity
CVE-2023-5182,2023-10-07 00:15:00+00,5.5,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}]}]",https://github.com/canonical/subiquity,canonical/subiquity
CVE-2023-51982,2024-01-30 01:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/crate/crate-python,crate/crate-python
CVE-2023-5289,2023-09-29 14:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-770'}]}]",https://github.com/ikus060/rdiffweb,ikus060/rdiffweb
CVE-2023-5688,2023-10-20 17:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/modoboa/modoboa,modoboa/modoboa
CVE-2023-5689,2023-10-20 17:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/modoboa/modoboa,modoboa/modoboa
CVE-2023-5690,2023-10-20 17:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-352'}]}]",https://github.com/modoboa/modoboa,modoboa/modoboa
CVE-2023-6909,2023-12-18 04:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-29'}]}]",https://github.com/mlflow/mlflow,mlflow/mlflow
CVE-2023-6974,2023-12-20 06:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/mlflow/mlflow,mlflow/mlflow
CVE-2023-6940,2023-12-19 02:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-77'}]}]",https://github.com/mlflow/mlflow,mlflow/mlflow
CVE-2023-7018,2023-12-20 17:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/huggingface/transformers,huggingface/transformers
CVE-2024-0397,2024-06-17 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0397,2024-06-17 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0397,2024-06-17 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0397,2024-06-17 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0397,2024-06-17 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0397,2024-06-17 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0450,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0964,2024-02-05 23:15:00+00,9.4,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2024-1540,2024-03-27 16:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-77'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2024-1561,2024-04-16 00:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-29'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2024-1681,2024-04-19 20:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-117'}]}]",https://github.com/corydolphin/flask-cors,corydolphin/flask-cors
CVE-2024-1727,2024-03-21 20:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-352'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2024-1728,2024-04-10 17:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2024-1729,2024-03-29 05:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-367'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2024-2083,2024-04-16 00:15:00+00,nan,[{'description': []}],https://github.com/zenml-io/zenml,zenml-io/zenml
CVE-2024-21485,2024-02-02 05:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/plotly/dash,plotly/dash
CVE-2024-21502,2024-02-24 05:15:00+00,nan,[{'description': []}],https://github.com/AntonKueltz/fastecdsa,AntonKueltz/fastecdsa
CVE-2024-21503,2024-03-19 05:15:00+00,nan,[{'description': []}],https://github.com/psf/black,psf/black
CVE-2024-21520,2024-06-26 05:15:00+00,nan,[{'description': []}],https://github.com/encode/django-rest-framework,encode/django-rest-framework
CVE-2024-21552,2024-07-22 15:15:00+00,nan,[{'description': []}],https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus/SuperAGI
CVE-2024-21624,2024-02-09 23:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/nonebot/nonebot2,nonebot/nonebot2
CVE-2024-21630,2024-01-25 20:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-862'}]}]",https://github.com/zulip/zulip,zulip/zulip
CVE-2024-21637,2024-01-11 06:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2024-21637,2024-01-11 06:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2024-21637,2024-01-11 06:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2024-21637,2024-01-11 06:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2024-21644,2024-01-08 14:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pyload/pyload,pyload/pyload
CVE-2024-21645,2024-01-08 14:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-74'}]}]",https://github.com/pyload/pyload,pyload/pyload
CVE-2024-22416,2024-01-18 00:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-352'}]}]",https://github.com/pyload/pyload,pyload/pyload
CVE-2024-22416,2024-01-18 00:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-352'}]}]",https://github.com/pyload/pyload,pyload/pyload
CVE-2024-22417,2024-01-23 18:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/benbusby/whoogle-search,benbusby/whoogle-search
CVE-2024-22419,2024-01-18 19:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-787'}]}]",https://github.com/vyperlang/vyper,vyperlang/vyper
CVE-2024-22423,2024-04-09 18:15:00+00,nan,[{'description': []}],https://github.com/yt-dlp/yt-dlp,yt-dlp/yt-dlp
CVE-2024-22423,2024-04-09 18:15:00+00,nan,[{'description': []}],https://github.com/yt-dlp/yt-dlp,yt-dlp/yt-dlp
CVE-2024-2260,2024-04-16 00:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-384'}]}]",https://github.com/zenml-io/zenml,zenml-io/zenml
CVE-2024-23823,2024-03-14 19:15:00+00,nan,[{'description': []}],https://github.com/vantage6/vantage6,vantage6/vantage6
CVE-2024-23829,2024-01-29 23:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-444'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2024-2383,2024-06-06 19:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-1021'}]}]",https://github.com/zenml-io/zenml,zenml-io/zenml
CVE-2024-24808,2024-02-06 04:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-601'}]}]",https://github.com/pyload/pyload,pyload/pyload
CVE-2024-24811,2024-02-07 15:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-89'}]}]",https://github.com/zopefoundation/Products.SQLAlchemyDA,zopefoundation/Products.SQLAlchemyDA
CVE-2024-24812,2024-02-07 15:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/frappe/frappe,frappe/frappe
CVE-2024-24812,2024-02-07 15:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/frappe/frappe,frappe/frappe
CVE-2024-24825,2024-02-09 00:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/DIRACGrid/DIRAC,DIRACGrid/DIRAC
CVE-2024-24825,2024-02-09 00:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/DIRACGrid/DIRAC,DIRACGrid/DIRAC
CVE-2024-24829,2024-02-09 00:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/getsentry/sentry,getsentry/sentry
CVE-2024-27286,2024-03-20 20:15:00+00,nan,[{'description': []}],https://github.com/zulip/zulip,zulip/zulip
CVE-2023-42781,2023-11-12 14:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-42792,2023-10-14 10:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-668'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-42812,2023-09-22 17:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/galaxyproject/galaxy,galaxyproject/galaxy
CVE-2023-42819,2023-09-27 15:19:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/jumpserver/jumpserver,jumpserver/jumpserver
CVE-2023-42820,2023-09-27 15:19:00+00,8.2,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/jumpserver/jumpserver,jumpserver/jumpserver
CVE-2023-43791,2023-11-09 15:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/HumanSignal/label-studio,HumanSignal/label-studio
CVE-2023-43796,2023-10-31 17:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/matrix-org/synapse,matrix-org/synapse
CVE-2023-43804,2023-10-04 17:15:00+00,8.1,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/urllib3/urllib3,urllib3/urllib3
CVE-2023-43804,2023-10-04 17:15:00+00,8.1,"[{'description': [{'lang': 'en', 'value': 'CWE-200'}]}]",https://github.com/urllib3/urllib3,urllib3/urllib3
CVE-2023-43810,2023-10-06 14:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-400'}]}]",https://github.com/open-telemetry/opentelemetry-python-contrib,open-telemetry/opentelemetry-python-contrib
CVE-2023-44389,2023-10-04 21:15:00+00,4.8,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/zopefoundation/Zope,zopefoundation/Zope
CVE-2023-44389,2023-10-04 21:15:00+00,4.8,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/zopefoundation/Zope,zopefoundation/Zope
CVE-2023-44463,2023-10-02 20:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pretix/pretix,pretix/pretix
CVE-2023-44464,2023-09-29 05:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/pretix/pretix,pretix/pretix
CVE-2023-45158,2023-10-16 08:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-78'}]}]",https://github.com/web2py/web2py,web2py/web2py
CVE-2023-45348,2023-10-14 10:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-46121,2023-11-15 00:15:00+00,3.7,"[{'description': [{'lang': 'en', 'value': 'CWE-444'}]}]",https://github.com/yt-dlp/yt-dlp,yt-dlp/yt-dlp
CVE-2023-46124,2023-10-25 18:17:00+00,7.2,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/ethyca/fides,ethyca/fides
CVE-2023-46125,2023-10-25 18:17:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-863'}]}]",https://github.com/ethyca/fides,ethyca/fides
CVE-2023-46126,2023-10-25 18:17:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/ethyca/fides,ethyca/fides
CVE-2023-46127,2023-10-23 15:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/frappe/frappe,frappe/frappe
CVE-2023-46128,2023-10-25 18:17:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-312'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
CVE-2023-46136,2023-10-25 18:17:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-787'}]}]",https://github.com/pallets/werkzeug,pallets/werkzeug
CVE-2023-46136,2023-10-25 18:17:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-787'}]}]",https://github.com/pallets/werkzeug,pallets/werkzeug
CVE-2023-46138,2023-10-31 00:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-640'}]}]",https://github.com/jumpserver/jumpserver,jumpserver/jumpserver
CVE-2023-46215,2023-10-28 08:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-46247,2023-12-13 20:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-682'}, {'lang': 'en', 'value': 'CWE-193'}]}]",https://github.com/vyperlang/vyper,vyperlang/vyper
CVE-2023-47114,2023-11-08 22:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/ethyca/fides,ethyca/fides
CVE-2023-47115,2024-01-23 23:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/HumanSignal/label-studio,HumanSignal/label-studio
CVE-2023-47116,2024-01-31 17:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/HumanSignal/label-studio,HumanSignal/label-studio
CVE-2023-47117,2023-11-13 21:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/HumanSignal/label-studio,HumanSignal/label-studio
CVE-2023-47128,2023-11-10 18:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-89'}]}]",https://github.com/piccolo-orm/piccolo,piccolo-orm/piccolo
CVE-2023-47204,2023-11-02 06:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/toumorokoshi/transmute-core,toumorokoshi/transmute-core
CVE-2023-47204,2023-11-02 06:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-502'}]}]",https://github.com/toumorokoshi/transmute-core,toumorokoshi/transmute-core
CVE-2023-47265,2023-12-21 10:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-48224,2023-11-15 21:15:00+00,9.1,"[{'description': [{'lang': 'en', 'value': 'CWE-338'}]}]",https://github.com/ethyca/fides,ethyca/fides
CVE-2023-48228,2023-11-21 21:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2023-48228,2023-11-21 21:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2023-48228,2023-11-21 21:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/goauthentik/authentik,goauthentik/authentik
CVE-2023-48291,2023-12-21 10:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-668'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-50248,2023-12-13 21:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-130'}]}]",https://github.com/ckan/ckan,ckan/ckan
CVE-2023-50258,2023-12-22 17:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/pymedusa/Medusa,pymedusa/Medusa
CVE-2023-50263,2023-12-12 23:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-306'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
CVE-2023-50263,2023-12-12 23:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-306'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
CVE-2023-51649,2023-12-22 17:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-863'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
CVE-2023-51702,2024-01-24 13:15:00+00,6.5,"[{'description': [{'lang': 'en', 'value': 'CWE-532'}, {'lang': 'en', 'value': 'CWE-312'}]}]",https://github.com/apache/airflow,apache/airflow
CVE-2023-5498,2023-10-10 10:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-352'}]}]",https://github.com/chiefonboarding/chiefonboarding,chiefonboarding/ChiefOnboarding
CVE-2023-6572,2023-12-14 14:15:00+00,8.1,"[{'description': [{'lang': 'en', 'value': 'CWE-77'}]}]",https://github.com/gradio-app/gradio,gradio-app/gradio
CVE-2023-5764,2023-12-12 22:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]",https://github.com/ansible/ansible,ansible/ansible
CVE-2023-6507,2023-12-08 19:15:00+00,4.9,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/python/cpython,python/cpython
CVE-2023-6507,2023-12-08 19:15:00+00,4.9,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/python/cpython,python/cpython
CVE-2023-6507,2023-12-08 19:15:00+00,4.9,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-noinfo'}]}]",https://github.com/python/cpython,python/cpython
CVE-2023-6568,2023-12-07 05:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/mlflow/mlflow,mlflow/mlflow
CVE-2023-6597,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2023-6597,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2023-6597,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2023-6597,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2023-6597,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2023-6597,2024-03-19 16:15:00+00,nan,[{'description': []}],https://github.com/python/cpython,python/cpython
CVE-2024-0520,2024-06-06 19:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-23'}]}]",https://github.com/mlflow/mlflow,mlflow/mlflow
CVE-2024-2032,2024-06-06 19:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-366'}]}]",https://github.com/zenml-io/zenml,zenml-io/zenml
CVE-2024-2035,2024-06-06 19:15:00+00,nan,[{'description': []}],https://github.com/zenml-io/zenml,zenml-io/zenml
CVE-2024-2044,2024-03-07 21:15:00+00,nan,[{'description': []}],https://github.com/pgadmin-org/pgadmin4,pgadmin-org/pgadmin4
CVE-2024-2213,2024-06-06 19:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-287'}]}]",https://github.com/zenml-io/zenml,zenml-io/zenml
CVE-2024-2217,2024-04-10 17:15:00+00,nan,"[{'description': [{'lang': 'en', 'value': 'CWE-284'}]}]",https://github.com/gaizhenbiao/chuanhuchatgpt,GaiZhenbiao/ChuanhuChatGPT
CVE-2024-22190,2024-01-11 02:15:00+00,7.8,"[{'description': [{'lang': 'en', 'value': 'CWE-426'}]}]",https://github.com/gitpython-developers/GitPython,gitpython-developers/GitPython
CVE-2024-22193,2024-01-30 16:15:00+00,4.3,"[{'description': [{'lang': 'en', 'value': 'CWE-922'}]}]",https://github.com/vantage6/vantage6,vantage6/vantage6
CVE-2024-22195,2024-01-11 03:15:00+00,6.1,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/pallets/jinja,pallets/jinja
CVE-2024-22203,2024-01-23 18:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/benbusby/whoogle-search,benbusby/whoogle-search
CVE-2024-22204,2024-01-23 18:15:00+00,5.3,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/benbusby/whoogle-search,benbusby/whoogle-search
CVE-2024-22205,2024-01-23 18:15:00+00,9.8,"[{'description': [{'lang': 'en', 'value': 'CWE-918'}]}]",https://github.com/benbusby/whoogle-search,benbusby/whoogle-search
CVE-2024-22209,2024-01-13 08:15:00+00,8.8,"[{'description': [{'lang': 'en', 'value': 'CWE-284'}]}]",https://github.com/openedx/edx-platform,openedx/edx-platform
CVE-2024-22231,2024-06-27 07:15:00+00,nan,[{'description': []}],https://github.com/saltstack/salt,saltstack/salt
CVE-2024-22232,2024-06-27 07:15:00+00,nan,[{'description': []}],https://github.com/saltstack/salt,saltstack/salt
CVE-2024-23329,2024-01-19 20:15:00+00,3.7,"[{'description': [{'lang': 'en', 'value': 'CWE-863'}]}]",https://github.com/dgtlmoon/changedetection.io,dgtlmoon/changedetection.io
CVE-2024-23334,2024-01-29 23:15:00+00,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-22'}]}]",https://github.com/aio-libs/aiohttp,aio-libs/aiohttp
CVE-2024-23345,2024-01-23 00:15:00+00,5.4,"[{'description': [{'lang': 'en', 'value': 'CWE-79'}]}]",https://github.com/nautobot/nautobot,nautobot/nautobot
